value_en	description_en	codesystem	code	description_code
Immunodeficiency with predominantly antibody defects - Selective deficiency of immunoglobulin A [IgA]	Immunodeficiency with predominantly antibody defects - Selective deficiency of immunoglobulin A [IgA]	ICD-10	urn:miriam:icd:D80.2	http://identifiers.org/icd/D80.2
Immunodeficiency with predominantly antibody defects - Selective deficiency of immunoglobulin G [IgG] subclasses	Immunodeficiency with predominantly antibody defects - Selective deficiency of immunoglobulin G [IgG] subclasses	ICD-10	urn:miriam:icd:D80.3	http://identifiers.org/icd/D80.3
Immunodeficiency with predominantly antibody defects - Selective deficiency of immunoglobulin M [IgM]	Immunodeficiency with predominantly antibody defects - Selective deficiency of immunoglobulin M [IgM]	ICD-10	urn:miriam:icd:D80.4	http://identifiers.org/icd/D80.4
Immunodeficiency with predominantly antibody defects - Transient hypogammaglobulinaemia of infancy	Immunodeficiency with predominantly antibody defects - Transient hypogammaglobulinaemia of infancy	ICD-10	urn:miriam:icd:D80.7	http://identifiers.org/icd/D80.7
Immunodeficiency with predominantly antibody defects, unspecified	Immunodeficiency with predominantly antibody defects, unspecified	ICD-10	urn:miriam:icd:D80.9	http://identifiers.org/icd/D80.9
Immunodeficiency with short-limbed stature	Immunodeficiency with short-limbed stature	ICD-10	urn:miriam:icd:D82.2	http://identifiers.org/icd/D82.2
Immunoglobulin A vasculitis	Immunoglobulin A vasculitis	orphanet	ORPHA:761	https://identifiers.org/orphanet:761
Immunoproliferative small intestinal disease	Immunoproliferative small intestinal disease	ICD-10	urn:miriam:icd:C88.3	http://identifiers.org/icd/C88.3
Immunosuppressive agents	Immunosuppressive agents	ICD-10	urn:miriam:icd:Y43.4	http://identifiers.org/icd/Y43.4
Impacted teeth	Impacted teeth	ICD-10	urn:miriam:icd:K01.1	http://identifiers.org/icd/K01.1
Imperforate oropharynx-costovertebral anomalies syndrome	Imperforate oropharynx-costovertebral anomalies syndrome	orphanet	ORPHA:2759	https://identifiers.org/orphanet:2759
Impetigo	Impetigo	ICD-10	urn:miriam:icd:L01	http://identifiers.org/icd/L01
Impetigo - Impetiginization of other dermatoses	Impetigo - Impetiginization of other dermatoses	ICD-10	urn:miriam:icd:L01.1	http://identifiers.org/icd/L01.1
Impetigo [any organism] [any site]	Impetigo [any organism] [any site]	ICD-10	urn:miriam:icd:L01.0	http://identifiers.org/icd/L01.0
Impingement syndrome of shoulder	Impingement syndrome of shoulder	ICD-10	urn:miriam:icd:M75.4	http://identifiers.org/icd/M75.4
Impotence of organic origin	Impotence of organic origin	ICD-10	urn:miriam:icd:N48.4	http://identifiers.org/icd/N48.4
Imprisonment and other incarceration	Imprisonment and other incarceration	ICD-10	urn:miriam:icd:Z65.1	http://identifiers.org/icd/Z65.1
Inadequate family support	Inadequate family support	ICD-10	urn:miriam:icd:Z63.2	http://identifiers.org/icd/Z63.2
Inadequate housing	Inadequate housing	ICD-10	urn:miriam:icd:Z59.1	http://identifiers.org/icd/Z59.1
Inadvertent exposure of patient to radiation during medical care	Inadvertent exposure of patient to radiation during medical care	ICD-10	urn:miriam:icd:Y63.3	http://identifiers.org/icd/Y63.3
Inappropriate parental pressure and other abnormal qualities of upbringing	Inappropriate parental pressure and other abnormal qualities of upbringing	ICD-10	urn:miriam:icd:Z62.6	http://identifiers.org/icd/Z62.6
Inappropriate temperature in local application and packing	Inappropriate temperature in local application and packing	ICD-10	urn:miriam:icd:Y63.5	http://identifiers.org/icd/Y63.5
Incisional hernia with gangrene	Incisional hernia with gangrene	ICD-10	urn:miriam:icd:K43.1	http://identifiers.org/icd/K43.1
Incisional hernia with obstruction, without gangrene	Incisional hernia with obstruction, without gangrene	ICD-10	urn:miriam:icd:K43.0	http://identifiers.org/icd/K43.0
Incisional hernia without obstruction or gangrene	Incisional hernia without obstruction or gangrene	ICD-10	urn:miriam:icd:K43.2	http://identifiers.org/icd/K43.2
Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	orphanet	ORPHA:52430	https://identifiers.org/orphanet:52430
Inclusion body myositis	Inclusion body myositis	orphanet	ORPHA:611	https://identifiers.org/orphanet:611
Incompetence of cervix uteri	Incompetence of cervix uteri	ICD-10	urn:miriam:icd:N88.3	http://identifiers.org/icd/N88.3
Incomplete and partial hydatidiform mole	Incomplete and partial hydatidiform mole	ICD-10	urn:miriam:icd:O01.1	http://identifiers.org/icd/O01.1
Incomplete uterovaginal prolapse	Incomplete uterovaginal prolapse	ICD-10	urn:miriam:icd:N81.2	http://identifiers.org/icd/N81.2
Incontinentia pigmenti	Incontinentia pigmenti	orphanet	ORPHA:464	https://identifiers.org/orphanet:464
Incorrect dilution of fluid used during infusion	Incorrect dilution of fluid used during infusion	ICD-10	urn:miriam:icd:Y63.1	http://identifiers.org/icd/Y63.1
Increased secretion of glucagon	Increased secretion of glucagon	ICD-10	urn:miriam:icd:E16.3	http://identifiers.org/icd/E16.3
Indeterminate colitis	Indeterminate colitis	ICD-10	urn:miriam:icd:K52.3	http://identifiers.org/icd/K52.3
Indeterminate leprosy	Indeterminate leprosy	ICD-10	urn:miriam:icd:A30.0	http://identifiers.org/icd/A30.0
Indeterminate sex and pseudohermaphroditism	Indeterminate sex and pseudohermaphroditism	ICD-10	urn:miriam:icd:Q56	http://identifiers.org/icd/Q56
Indeterminate sex and pseudohermaphroditism - Hermaphroditism, not elsewhere classified	Indeterminate sex and pseudohermaphroditism - Hermaphroditism, not elsewhere classified	ICD-10	urn:miriam:icd:Q56.0	http://identifiers.org/icd/Q56.0
Indeterminate sex, unspecified	Indeterminate sex, unspecified	ICD-10	urn:miriam:icd:Q56.4	http://identifiers.org/icd/Q56.4
Indolent systemic mastocytosis	Indolent systemic mastocytosis	orphanet	ORPHA:98848	https://identifiers.org/orphanet:98848
Indomethacin embryofetopathy	Indomethacin embryofetopathy	orphanet	ORPHA:1909	https://identifiers.org/orphanet:1909
Induced delusional disorder	Induced delusional disorder	ICD-10	urn:miriam:icd:F24	http://identifiers.org/icd/F24
Induratio penis plastica	Induratio penis plastica	ICD-10	urn:miriam:icd:N48.6	http://identifiers.org/icd/N48.6
Infant botulism	Infant botulism	orphanet	ORPHA:178478	https://identifiers.org/orphanet:178478
Infantile acne	Infantile acne	ICD-10	urn:miriam:icd:L70.4	http://identifiers.org/icd/L70.4
Infantile axonal neuropathy	Infantile axonal neuropathy	orphanet	ORPHA:2679	https://identifiers.org/orphanet:2679
Infantile choroidocerebral calcification syndrome	Infantile choroidocerebral calcification syndrome	orphanet	ORPHA:1313	https://identifiers.org/orphanet:1313
Infantile convulsions and choreoathetosis	Infantile convulsions and choreoathetosis	orphanet	ORPHA:31709	https://identifiers.org/orphanet:31709
Infantile digital fibromatosis	Infantile digital fibromatosis	orphanet	ORPHA:199267	https://identifiers.org/orphanet:199267
Infantile dystonia-parkinsonism	Infantile dystonia-parkinsonism	orphanet	ORPHA:238455	https://identifiers.org/orphanet:238455
Infantile idiopathic scoliosis	Infantile idiopathic scoliosis	ICD-10	urn:miriam:icd:M41.0	http://identifiers.org/icd/M41.0
Infantile myofibromatosis	Infantile myofibromatosis	orphanet	ORPHA:2591	https://identifiers.org/orphanet:2591
Infantile neuroaxonal dystrophy	Infantile neuroaxonal dystrophy	orphanet	ORPHA:35069	https://identifiers.org/orphanet:35069
Infantile neuronal ceroid lipofuscinosis	Infantile neuronal ceroid lipofuscinosis	orphanet	ORPHA:79263	https://identifiers.org/orphanet:79263
Infantile onset spinocerebellar ataxia	Infantile onset spinocerebellar ataxia	orphanet	ORPHA:1186	https://identifiers.org/orphanet:1186
Infantile Refsum disease	Infantile Refsum disease	orphanet	ORPHA:772	https://identifiers.org/orphanet:772
Infantile spasms-broad thumbs syndrome	Infantile spasms-broad thumbs syndrome	orphanet	ORPHA:3173	https://identifiers.org/orphanet:3173
Infantile spinal muscular atrophy, type I [Werdnig-Hoffman]	Infantile spinal muscular atrophy, type I [Werdnig-Hoffman]	ICD-10	urn:miriam:icd:G12.0	http://identifiers.org/icd/G12.0
Infantile systemic hyalinosis	Infantile systemic hyalinosis	orphanet	ORPHA:2176	https://identifiers.org/orphanet:2176
Infantile-onset ascending hereditary spastic paralysis	Infantile-onset ascending hereditary spastic paralysis	orphanet	ORPHA:293168	https://identifiers.org/orphanet:293168
Infantile-onset autosomal recessive nonprogressive cerebellar ataxia	Infantile-onset autosomal recessive nonprogressive cerebellar ataxia	orphanet	ORPHA:284332	https://identifiers.org/orphanet:284332
Infantile-onset X-linked spinal muscular atrophy	Infantile-onset X-linked spinal muscular atrophy	orphanet	ORPHA:1145	https://identifiers.org/orphanet:1145
Infantile, juvenile and presenile cataract	Infantile, juvenile and presenile cataract	ICD-10	urn:miriam:icd:H26.0	http://identifiers.org/icd/H26.0
Infarction of liver	Infarction of liver	ICD-10	urn:miriam:icd:K76.3	http://identifiers.org/icd/K76.3
Infarction of spleen	Infarction of spleen	ICD-10	urn:miriam:icd:D73.5	http://identifiers.org/icd/D73.5
Infected hydrocele	Infected hydrocele	ICD-10	urn:miriam:icd:N43.1	http://identifiers.org/icd/N43.1
Infection and inflammatory reaction due to cardiac valve prosthesis	Infection and inflammatory reaction due to cardiac valve prosthesis	ICD-10	urn:miriam:icd:T82.6	http://identifiers.org/icd/T82.6
Infection and inflammatory reaction due to internal fixation device [any site]	Infection and inflammatory reaction due to internal fixation device [any site]	ICD-10	urn:miriam:icd:T84.6	http://identifiers.org/icd/T84.6
Infection and inflammatory reaction due to internal joint prosthesis	Infection and inflammatory reaction due to internal joint prosthesis	ICD-10	urn:miriam:icd:T84.5	http://identifiers.org/icd/T84.5
Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts	Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts	ICD-10	urn:miriam:icd:T82.7	http://identifiers.org/icd/T82.7
Infection and inflammatory reaction due to other internal orthopaedic prosthetic devices, implants and grafts	Infection and inflammatory reaction due to other internal orthopaedic prosthetic devices, implants and grafts	ICD-10	urn:miriam:icd:T84.7	http://identifiers.org/icd/T84.7
Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts	Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts	ICD-10	urn:miriam:icd:T85.7	http://identifiers.org/icd/T85.7
Infection and inflammatory reaction due to prosthetic device, implant and graft in genital tract	Infection and inflammatory reaction due to prosthetic device, implant and graft in genital tract	ICD-10	urn:miriam:icd:T83.6	http://identifiers.org/icd/T83.6
Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system	Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system	ICD-10	urn:miriam:icd:T83.5	http://identifiers.org/icd/T83.5
Infection associated with artificial insemination	Infection associated with artificial insemination	ICD-10	urn:miriam:icd:N98.0	http://identifiers.org/icd/N98.0
Infection due to other mycobacteria	Infection due to other mycobacteria	ICD-10	urn:miriam:icd:A31	http://identifiers.org/icd/A31
Infection following a procedure, not elsewhere classified	Infection following a procedure, not elsewhere classified	ICD-10	urn:miriam:icd:T81.4	http://identifiers.org/icd/T81.4
Infection of amniotic sac and membranes	Infection of amniotic sac and membranes	ICD-10	urn:miriam:icd:O41.1	http://identifiers.org/icd/O41.1
Infection of amputation stump	Infection of amputation stump	ICD-10	urn:miriam:icd:T87.4	http://identifiers.org/icd/T87.4
Infection of nipple associated with childbirth	Infection of nipple associated with childbirth	ICD-10	urn:miriam:icd:O91.0	http://identifiers.org/icd/O91.0
Infection specific to the perinatal period, unspecified	Infection specific to the perinatal period, unspecified	ICD-10	urn:miriam:icd:P39.9	http://identifiers.org/icd/P39.9
Infections following infusion, transfusion and therapeutic injection	Infections following infusion, transfusion and therapeutic injection	ICD-10	urn:miriam:icd:T80.2	http://identifiers.org/icd/T80.2
Infections of bladder in pregnancy	Infections of bladder in pregnancy	ICD-10	urn:miriam:icd:O23.1	http://identifiers.org/icd/O23.1
Infections of breast associated with childbirth	Infections of breast associated with childbirth	ICD-10	urn:miriam:icd:O91	http://identifiers.org/icd/O91
Infections of genitourinary tract in pregnancy	Infections of genitourinary tract in pregnancy	ICD-10	urn:miriam:icd:O23	http://identifiers.org/icd/O23
Infections of kidney in pregnancy	Infections of kidney in pregnancy	ICD-10	urn:miriam:icd:O23.0	http://identifiers.org/icd/O23.0
Infections of other parts of urinary tract in pregnancy	Infections of other parts of urinary tract in pregnancy	ICD-10	urn:miriam:icd:O23.3	http://identifiers.org/icd/O23.3
Infections of the genital tract in pregnancy	Infections of the genital tract in pregnancy	ICD-10	urn:miriam:icd:O23.5	http://identifiers.org/icd/O23.5
Infections of urethra in pregnancy	Infections of urethra in pregnancy	ICD-10	urn:miriam:icd:O23.2	http://identifiers.org/icd/O23.2
Infectious mononucleosis	Infectious mononucleosis	ICD-10	urn:miriam:icd:B27	http://identifiers.org/icd/B27
Infectious mononucleosis, unspecified	Infectious mononucleosis, unspecified	ICD-10	urn:miriam:icd:B27.9	http://identifiers.org/icd/B27.9
Infective dermatitis	Infective dermatitis	ICD-10	urn:miriam:icd:L30.3	http://identifiers.org/icd/L30.3
Infective myocarditis	Infective myocarditis	ICD-10	urn:miriam:icd:I40.0	http://identifiers.org/icd/I40.0
Infective myositis	Infective myositis	ICD-10	urn:miriam:icd:M60.0	http://identifiers.org/icd/M60.0
Infective pericarditis	Infective pericarditis	ICD-10	urn:miriam:icd:I30.1	http://identifiers.org/icd/I30.1
Inflammation of eyelid, unspecified	Inflammation of eyelid, unspecified	ICD-10	urn:miriam:icd:H01.9	http://identifiers.org/icd/H01.9
Inflammatory conditions of jaws	Inflammatory conditions of jaws	ICD-10	urn:miriam:icd:K10.2	http://identifiers.org/icd/K10.2
Inflammatory disease of cervix uteri	Inflammatory disease of cervix uteri	ICD-10	urn:miriam:icd:N72	http://identifiers.org/icd/N72
Inflammatory disease of prostate, unspecified	Inflammatory disease of prostate, unspecified	ICD-10	urn:miriam:icd:N41.9	http://identifiers.org/icd/N41.9
Inflammatory disease of uterus, except cervix	Inflammatory disease of uterus, except cervix	ICD-10	urn:miriam:icd:N71	http://identifiers.org/icd/N71
Inflammatory disease of uterus, unspecified	Inflammatory disease of uterus, unspecified	ICD-10	urn:miriam:icd:N71.9	http://identifiers.org/icd/N71.9
Inflammatory diseases of prostate	Inflammatory diseases of prostate	ICD-10	urn:miriam:icd:N41	http://identifiers.org/icd/N41
Inflammatory diseases of prostate - Acute prostatitis	Inflammatory diseases of prostate - Acute prostatitis	ICD-10	urn:miriam:icd:N41.0	http://identifiers.org/icd/N41.0
Inflammatory diseases of prostate - Chronic prostatitis	Inflammatory diseases of prostate - Chronic prostatitis	ICD-10	urn:miriam:icd:N41.1	http://identifiers.org/icd/N41.1
Inflammatory diseases of prostate - Prostatocystitis	Inflammatory diseases of prostate - Prostatocystitis	ICD-10	urn:miriam:icd:N41.3	http://identifiers.org/icd/N41.3
Inflammatory disorder of unspecified male genital organ	Inflammatory disorder of unspecified male genital organ	ICD-10	urn:miriam:icd:N49.9	http://identifiers.org/icd/N49.9
Inflammatory disorders of breast	Inflammatory disorders of breast	ICD-10	urn:miriam:icd:N61	http://identifiers.org/icd/N61
Inflammatory disorders of male genital organs, not elsewhere classified	Inflammatory disorders of male genital organs, not elsewhere classified	ICD-10	urn:miriam:icd:N49	http://identifiers.org/icd/N49
Inflammatory disorders of other specified male genital organs	Inflammatory disorders of other specified male genital organs	ICD-10	urn:miriam:icd:N49.8	http://identifiers.org/icd/N49.8
Inflammatory disorders of scrotum	Inflammatory disorders of scrotum	ICD-10	urn:miriam:icd:N49.2	http://identifiers.org/icd/N49.2
Inflammatory disorders of seminal vesicle	Inflammatory disorders of seminal vesicle	ICD-10	urn:miriam:icd:N49.0	http://identifiers.org/icd/N49.0
Inflammatory disorders of spermatic cord, tunica vaginalis and vas deferens	Inflammatory disorders of spermatic cord, tunica vaginalis and vas deferens	ICD-10	urn:miriam:icd:N49.1	http://identifiers.org/icd/N49.1
Inflammatory liver disease, unspecified	Inflammatory liver disease, unspecified	ICD-10	urn:miriam:icd:K75.9	http://identifiers.org/icd/K75.9
Inflammatory polyneuropathy	Inflammatory polyneuropathy	ICD-10	urn:miriam:icd:G61	http://identifiers.org/icd/G61
Inflammatory polyneuropathy - Guillain-BarrÈ syndrome	Inflammatory polyneuropathy - Guillain-BarrÈ syndrome	ICD-10	urn:miriam:icd:G61.0	http://identifiers.org/icd/G61.0
Inflammatory polyneuropathy - Serum neuropathy	Inflammatory polyneuropathy - Serum neuropathy	ICD-10	urn:miriam:icd:G61.1	http://identifiers.org/icd/G61.1
Inflammatory polyneuropathy, unspecified	Inflammatory polyneuropathy, unspecified	ICD-10	urn:miriam:icd:G61.9	http://identifiers.org/icd/G61.9
Inflammatory spondylopathy, unspecified	Inflammatory spondylopathy, unspecified	ICD-10	urn:miriam:icd:M46.9	http://identifiers.org/icd/M46.9
influenza due to identified seasonal influenza virus	influenza due to identified seasonal influenza virus	ICD-10	urn:miriam:icd:J10	http://identifiers.org/icd/J10
Influenza due to identified zoonotic or pandemic influenza virus	Influenza due to identified zoonotic or pandemic influenza virus	ICD-10	urn:miriam:icd:J09	http://identifiers.org/icd/J09
Influenza with other manifestations, seasonal influenza virus identified	Influenza with other manifestations, seasonal influenza virus identified	ICD-10	urn:miriam:icd:J10.8	http://identifiers.org/icd/J10.8
Influenza with other manifestations, virus not identified	Influenza with other manifestations, virus not identified	ICD-10	urn:miriam:icd:J11.8	http://identifiers.org/icd/J11.8
Influenza with other respiratory manifestations, seasonal influenza virus identified	Influenza with other respiratory manifestations, seasonal influenza virus identified	ICD-10	urn:miriam:icd:J10.1	http://identifiers.org/icd/J10.1
Influenza with other respiratory manifestations, virus not identified	Influenza with other respiratory manifestations, virus not identified	ICD-10	urn:miriam:icd:J11.1	http://identifiers.org/icd/J11.1
Influenza with pneumonia, seasonal influenza virus identified	Influenza with pneumonia, seasonal influenza virus identified	ICD-10	urn:miriam:icd:J10.0	http://identifiers.org/icd/J10.0
Influenza with pneumonia, virus not identified	Influenza with pneumonia, virus not identified	ICD-10	urn:miriam:icd:J11.0	http://identifiers.org/icd/J11.0
Influenza, virus not identified	Influenza, virus not identified	ICD-10	urn:miriam:icd:J11	http://identifiers.org/icd/J11
Infundibulopelvic stenosis-multicystic kidney syndrome	Infundibulopelvic stenosis-multicystic kidney syndrome	orphanet	ORPHA:1849	https://identifiers.org/orphanet:1849
Ingrowing nail	Ingrowing nail	ICD-10	urn:miriam:icd:L60.0	http://identifiers.org/icd/L60.0
Inguinal hernia	Inguinal hernia	ICD-10	urn:miriam:icd:K40	http://identifiers.org/icd/K40
Inhalation and ingestion of food causing obstruction of respiratory tract	Inhalation and ingestion of food causing obstruction of respiratory tract	ICD-10	urn:miriam:icd:W79	http://identifiers.org/icd/W79
Inhalation and ingestion of other objects causing obstruction of respiratory tract	Inhalation and ingestion of other objects causing obstruction of respiratory tract	ICD-10	urn:miriam:icd:W80	http://identifiers.org/icd/W80
Inhalation of gastric contents	Inhalation of gastric contents	ICD-10	urn:miriam:icd:W78	http://identifiers.org/icd/W78
Inhalational anthrax	Inhalational anthrax	orphanet	ORPHA:247257	https://identifiers.org/orphanet:247257
Inhalational botulism	Inhalational botulism	orphanet	ORPHA:254504	https://identifiers.org/orphanet:254504
Inhaled anaesthetics	Inhaled anaesthetics	ICD-10	urn:miriam:icd:T41.0	http://identifiers.org/icd/T41.0
Inherited Creutzfeldt-Jakob disease	Inherited Creutzfeldt-Jakob disease	orphanet	ORPHA:282166	https://identifiers.org/orphanet:282166
Inherited epidermolysis bullosa	Inherited epidermolysis bullosa	orphanet	ORPHA:79361	https://identifiers.org/orphanet:79361
Inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency	Inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency	orphanet	ORPHA:289548	https://identifiers.org/orphanet:289548
Iniencephaly	Iniencephaly	orphanet	ORPHA:63259	https://identifiers.org/orphanet:63259
Initial lesions of yaws	Initial lesions of yaws	ICD-10	urn:miriam:icd:A66.0	http://identifiers.org/icd/A66.0
Initial stage of trachoma	Initial stage of trachoma	ICD-10	urn:miriam:icd:A71.0	http://identifiers.org/icd/A71.0
Injuries of blood vessels involving multiple body regions	Injuries of blood vessels involving multiple body regions	ICD-10	urn:miriam:icd:T06.3	http://identifiers.org/icd/T06.3
Injuries of brain and cranial nerves with injuries of nerves and spinal cord at neck level	Injuries of brain and cranial nerves with injuries of nerves and spinal cord at neck level	ICD-10	urn:miriam:icd:T06.0	http://identifiers.org/icd/T06.0
Injuries of intrathoracic organs with intra-abdominal and pelvic organs	Injuries of intrathoracic organs with intra-abdominal and pelvic organs	ICD-10	urn:miriam:icd:T06.5	http://identifiers.org/icd/T06.5
Injuries of muscles and tendons involving multiple body regions	Injuries of muscles and tendons involving multiple body regions	ICD-10	urn:miriam:icd:T06.4	http://identifiers.org/icd/T06.4
Injuries of nerves and spinal cord involving other multiple body regions	Injuries of nerves and spinal cord involving other multiple body regions	ICD-10	urn:miriam:icd:T06.1	http://identifiers.org/icd/T06.1
Injuries of nerves involving multiple body regions	Injuries of nerves involving multiple body regions	ICD-10	urn:miriam:icd:T06.2	http://identifiers.org/icd/T06.2
Injury of (anterior)(posterior) tibial artery	Injury of (anterior)(posterior) tibial artery	ICD-10	urn:miriam:icd:S85.1	http://identifiers.org/icd/S85.1
Injury of abdominal aorta	Injury of abdominal aorta	ICD-10	urn:miriam:icd:S35.0	http://identifiers.org/icd/S35.0
Injury of abducent nerve	Injury of abducent nerve	ICD-10	urn:miriam:icd:S04.4	http://identifiers.org/icd/S04.4
Injury of accessory nerve	Injury of accessory nerve	ICD-10	urn:miriam:icd:S04.7	http://identifiers.org/icd/S04.7
Injury of Achilles tendon	Injury of Achilles tendon	ICD-10	urn:miriam:icd:S86.0	http://identifiers.org/icd/S86.0
Injury of acoustic nerve	Injury of acoustic nerve	ICD-10	urn:miriam:icd:S04.6	http://identifiers.org/icd/S04.6
Injury of adductor muscle and tendon of thigh	Injury of adductor muscle and tendon of thigh	ICD-10	urn:miriam:icd:S76.2	http://identifiers.org/icd/S76.2
Injury of axillary artery	Injury of axillary artery	ICD-10	urn:miriam:icd:S45.0	http://identifiers.org/icd/S45.0
Injury of axillary nerve	Injury of axillary nerve	ICD-10	urn:miriam:icd:S44.3	http://identifiers.org/icd/S44.3
Injury of axillary or brachial vein	Injury of axillary or brachial vein	ICD-10	urn:miriam:icd:S45.2	http://identifiers.org/icd/S45.2
Injury of bladder	Injury of bladder	ICD-10	urn:miriam:icd:S37.2	http://identifiers.org/icd/S37.2
Injury of blood vessel(s) of other finger	Injury of blood vessel(s) of other finger	ICD-10	urn:miriam:icd:S65.5	http://identifiers.org/icd/S65.5
Injury of blood vessel(s) of thumb	Injury of blood vessel(s) of thumb	ICD-10	urn:miriam:icd:S65.4	http://identifiers.org/icd/S65.4
Injury of blood vessel(s) of unspecified body region	Injury of blood vessel(s) of unspecified body region	ICD-10	urn:miriam:icd:T14.5	http://identifiers.org/icd/T14.5
Injury of blood vessels at abdomen, lower back and pelvis level	Injury of blood vessels at abdomen, lower back and pelvis level	ICD-10	urn:miriam:icd:S35	http://identifiers.org/icd/S35
Injury of blood vessels at ankle and foot level	Injury of blood vessels at ankle and foot level	ICD-10	urn:miriam:icd:S95	http://identifiers.org/icd/S95
Injury of blood vessels at forearm level	Injury of blood vessels at forearm level	ICD-10	urn:miriam:icd:S55	http://identifiers.org/icd/S55
Injury of blood vessels at hip and thigh level	Injury of blood vessels at hip and thigh level	ICD-10	urn:miriam:icd:S75	http://identifiers.org/icd/S75
Injury of blood vessels at lower leg level	Injury of blood vessels at lower leg level	ICD-10	urn:miriam:icd:S85	http://identifiers.org/icd/S85
Injury of blood vessels at neck level	Injury of blood vessels at neck level	ICD-10	urn:miriam:icd:S15	http://identifiers.org/icd/S15
Injury of blood vessels at shoulder and upper arm level	Injury of blood vessels at shoulder and upper arm level	ICD-10	urn:miriam:icd:S45	http://identifiers.org/icd/S45
Injury of blood vessels at wrist and hand level	Injury of blood vessels at wrist and hand level	ICD-10	urn:miriam:icd:S65	http://identifiers.org/icd/S65
Injury of blood vessels of head, not elsewhere classified	Injury of blood vessels of head, not elsewhere classified	ICD-10	urn:miriam:icd:S09.0	http://identifiers.org/icd/S09.0
Injury of blood vessels of thorax	Injury of blood vessels of thorax	ICD-10	urn:miriam:icd:S25	http://identifiers.org/icd/S25
Injury of brachial artery	Injury of brachial artery	ICD-10	urn:miriam:icd:S45.1	http://identifiers.org/icd/S45.1
Injury of brachial plexus	Injury of brachial plexus	ICD-10	urn:miriam:icd:S14.3	http://identifiers.org/icd/S14.3
Injury of bronchus	Injury of bronchus	ICD-10	urn:miriam:icd:S27.4	http://identifiers.org/icd/S27.4
Injury of carotid artery	Injury of carotid artery	ICD-10	urn:miriam:icd:S15.0	http://identifiers.org/icd/S15.0
Injury of cauda equina	Injury of cauda equina	ICD-10	urn:miriam:icd:S34.3	http://identifiers.org/icd/S34.3
Injury of cervical sympathetic nerves	Injury of cervical sympathetic nerves	ICD-10	urn:miriam:icd:S14.5	http://identifiers.org/icd/S14.5
Injury of coeliac or mesenteric artery	Injury of coeliac or mesenteric artery	ICD-10	urn:miriam:icd:S35.2	http://identifiers.org/icd/S35.2
Injury of colon	Injury of colon	ICD-10	urn:miriam:icd:S36.5	http://identifiers.org/icd/S36.5
Injury of conjunctiva and corneal abrasion without mention of foreign body	Injury of conjunctiva and corneal abrasion without mention of foreign body	ICD-10	urn:miriam:icd:S05.0	http://identifiers.org/icd/S05.0
Injury of cranial nerves	Injury of cranial nerves	ICD-10	urn:miriam:icd:S04	http://identifiers.org/icd/S04
Injury of cutaneous sensory nerve at ankle and foot level	Injury of cutaneous sensory nerve at ankle and foot level	ICD-10	urn:miriam:icd:S94.3	http://identifiers.org/icd/S94.3
Injury of cutaneous sensory nerve at forearm level	Injury of cutaneous sensory nerve at forearm level	ICD-10	urn:miriam:icd:S54.3	http://identifiers.org/icd/S54.3
Injury of cutaneous sensory nerve at hip and thigh level	Injury of cutaneous sensory nerve at hip and thigh level	ICD-10	urn:miriam:icd:S74.2	http://identifiers.org/icd/S74.2
Injury of cutaneous sensory nerve at lower leg level	Injury of cutaneous sensory nerve at lower leg level	ICD-10	urn:miriam:icd:S84.2	http://identifiers.org/icd/S84.2
Injury of cutaneous sensory nerve at shoulder and upper arm level	Injury of cutaneous sensory nerve at shoulder and upper arm level	ICD-10	urn:miriam:icd:S44.5	http://identifiers.org/icd/S44.5
Injury of deep palmar arch	Injury of deep palmar arch	ICD-10	urn:miriam:icd:S65.3	http://identifiers.org/icd/S65.3
Injury of deep peroneal nerve at ankle and foot level	Injury of deep peroneal nerve at ankle and foot level	ICD-10	urn:miriam:icd:S94.2	http://identifiers.org/icd/S94.2
Injury of digital nerve of other finger	Injury of digital nerve of other finger	ICD-10	urn:miriam:icd:S64.4	http://identifiers.org/icd/S64.4
Injury of digital nerve of thumb	Injury of digital nerve of thumb	ICD-10	urn:miriam:icd:S64.3	http://identifiers.org/icd/S64.3
Injury of dorsal artery of foot	Injury of dorsal artery of foot	ICD-10	urn:miriam:icd:S95.0	http://identifiers.org/icd/S95.0
Injury of dorsal vein of foot	Injury of dorsal vein of foot	ICD-10	urn:miriam:icd:S95.2	http://identifiers.org/icd/S95.2
Injury of extensor muscle and tendon of other finger at wrist and hand level	Injury of extensor muscle and tendon of other finger at wrist and hand level	ICD-10	urn:miriam:icd:S66.3	http://identifiers.org/icd/S66.3
Injury of extensor muscle and tendon of other finger(s) at forearm level	Injury of extensor muscle and tendon of other finger(s) at forearm level	ICD-10	urn:miriam:icd:S56.4	http://identifiers.org/icd/S56.4
